coupon_title_key,coupon_code_key,coupon_title_example,coupon_code_example,paid_registrations,channel_name,channel_type,alias_reason,reviewed
PATROCINADOR,HXWWPJ3W,PATROCINADOR,HXWWPJ3W,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,I1MFKREN,PATROCINADOR,I1MFKREN,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,I6J479CH,PATROCINADOR,I6J479CH,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,ICVJRF3X,PATROCINADOR,ICVJRF3X,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,IJQ1GE77,PATROCINADOR,IJQ1GE77,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,IK8SWFUB,PATROCINADOR,IK8SWFUB,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,IRMXCX97,PATROCINADOR,IRMXCX97,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,JYPMHA88,PATROCINADOR,JYPMHA88,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,KDPAJ699,PATROCINADOR,KDPAJ699,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,KKIR95DI,PATROCINADOR,KKIR95DI,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,KWRVEU2S,PATROCINADOR,KWRVEU2S,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,L7ZRELBQ,PATROCINADOR,L7ZRELBQ,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,LILY5P72,PATROCINADOR,LILY5P72,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,LVKMSZVL,PATROCINADOR,LVKMSZVL,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,M6PEQWM2,PATROCINADOR,M6PEQWM2,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,MBB9J84J,PATROCINADOR,MBB9J84J,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,MNB3CEBI,PATROCINADOR,MNB3CEBI,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,MXKL7K73,PATROCINADOR,MXKL7K73,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,N3HBT45W,PATROCINADOR,N3HBT45W,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,N68TPAHN,PATROCINADOR,N68TPAHN,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,NJEPXFCD,PATROCINADOR,NJEPXFCD,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,PD5QKUIN,PATROCINADOR,PD5QKUIN,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,PDJ6CYMZ,PATROCINADOR,PDJ6CYMZ,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,PHGXUZ6X,PATROCINADOR,PHGXUZ6X,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,PNDMGH4R,PATROCINADOR,PNDMGH4R,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,PRPTURFW,PATROCINADOR,PRPTURFW,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,PYECZBDE,PATROCINADOR,PYECZBDE,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,Q4B2KUB8,PATROCINADOR,Q4B2KUB8,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,Q69LWC3W,PATROCINADOR,Q69LWC3W,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,QPWEWIQV,PATROCINADOR,QPWEWIQV,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,QQ55CPFI,PATROCINADOR,QQ55CPFI,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,QU9T46VX,PATROCINADOR,QU9T46VX,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,R2D9HD4S,PATROCINADOR,R2D9HD4S,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,R54SDKGJ,PATROCINADOR,R54SDKGJ,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,RIANMQB9,PATROCINADOR,RIANMQB9,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,RN7D8993,PATROCINADOR,RN7D8993,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,RSIJLHK8,PATROCINADOR,RSIJLHK8,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,RXWH7J1U,PATROCINADOR,RXWH7J1U,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,SANDEP7A,PATROCINADOR,SANDEP7A,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,SGCWJA5T,PATROCINADOR,SGCWJA5T,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,SY99S4R5,PATROCINADOR,SY99S4R5,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,T36ZA5A3,PATROCINADOR,T36ZA5A3,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,T83PWM8W,PATROCINADOR,T83PWM8W,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,T9D1QZJL,PATROCINADOR,T9D1QZJL,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,TCEVAWJ2,PATROCINADOR,TCEVAWJ2,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,TL9K5S3L,PATROCINADOR,TL9K5S3L,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,U1987N4M,PATROCINADOR,U1987N4M,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,UEYVJBZ4,PATROCINADOR,UEYVJBZ4,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,UM3BXI8X,PATROCINADOR,UM3BXI8X,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,URYNCH72,PATROCINADOR,URYNCH72,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,UUWTMHC7,PATROCINADOR,UUWTMHC7,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,UY3YKUXG,PATROCINADOR,UY3YKUXG,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,V3ZQ3VFE,PATROCINADOR,V3ZQ3VFE,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,V9WFNED8,PATROCINADOR,V9WFNED8,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,VRZV9EV2,PATROCINADOR,VRZV9EV2,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,W22YYF9Y,PATROCINADOR,W22YYF9Y,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,W7YNKX7S,PATROCINADOR,W7YNKX7S,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,WK5JU32H,PATROCINADOR,WK5JU32H,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,WNV2QAE9,PATROCINADOR,WNV2QAE9,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,WSJ1WMMF,PATROCINADOR,WSJ1WMMF,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,WSSE48DD,PATROCINADOR,WSSE48DD,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,WVQJF9II,PATROCINADOR,WVQJF9II,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,WZV77QYX,PATROCINADOR,WZV77QYX,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,XAX8VFYG,PATROCINADOR,XAX8VFYG,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,XLYAMT8T,PATROCINADOR,XLYAMT8T,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,XTSRCSC3,PATROCINADOR,XTSRCSC3,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,Y3GLVSVN,PATROCINADOR,Y3GLVSVN,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,Y8SEDNC3,PATROCINADOR,Y8SEDNC3,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,YRVZ8C5L,PATROCINADOR,YRVZ8C5L,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,YV66LKGR,PATROCINADOR,YV66LKGR,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,Z6ULA86M,PATROCINADOR,Z6ULA86M,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,ZJ1IID1C,PATROCINADOR,ZJ1IID1C,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,ZMR1EKD4,PATROCINADOR,ZMR1EKD4,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,ZULH4JHD,PATROCINADOR,ZULH4JHD,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
PATROCINADOR,ZUVTYWT3,PATROCINADOR,ZUVTYWT3,1,PATROCINADOR,parceiro,códigos individuais consolidados pelo mesmo título exato de cupom,True
POR FALAR EM CORRER INFLU X CORTESIAS,PFC,POR FALAR EM CORRER (Influ x cortesias),PFC,10,POR FALAR EM CORRER,influenciador,identidade exata de título e código revisada,True
PROELITE12,PROELITE12,Proelite12,Proelite12,14,Proelite12,outro,identidade exata de título e código revisada,True
PROGRAMA KILOMETRAGEM INFLUENCIADOR 10 DE CASHBACK,KILOMETRAGEM,Programa Kilometragem (Influenciador + 10% de cashback),KILOMETRAGEM,6,Programa Kilometragem,influenciador,identidade exata de título e código revisada,True
PS ENDURANCE,PSENDURANCE12,PS Endurance,PSENDURANCE12,8,PS Endurance,outro,identidade exata de título e código revisada,True
QUARK12,QUARK12,QUARK12,QUARK12,2,QUARK12,outro,identidade exata de título e código revisada,True
RA RUNNERS PORTO ALEGRE,RARUNNERS12,RA Runners (Porto Alegre),RARUNNERS12,1,RA Runners,comunidade,identidade exata de título e código revisada,True
RADTKE,RADTKE,RADTKE,RADTKE,6,RADTKE,outro,identidade exata de título e código revisada,True
RBRUNNERS,RBRUNNERS,RBRUNNERS,RBRUNNERS,14,RBRUNNERS,comunidade,identidade exata de título e código revisada,True
RCRUNNERS,RCRUNNERS,RCRUNNERS,RCRUNNERS,8,RCRUNNERS,comunidade,identidade exata de título e código revisada,True
RDIAS ASSESSORIA DIAS,RDIASASSESSORIA2025,RDIAS Assessoria Dias,RDIASASSESSORIA2025,10,RDIAS Assessoria Dias,assessoria,identidade exata de título e código revisada,True
RN2026,RN2026,RN2026,RN2026,13,RN2026,outro,identidade exata de título e código revisada,True
ROADRUNNERS INFLU X 10 CASHBACK,ROADRUNNERS,ROADRUNNERS (Influ x 10% cashback),ROADRUNNERS,1876,ROADRUNNERS,influenciador,identidade exata de título e código revisada,True
ROMERO2026,ROMERO2026,ROMERO2026,ROMERO2026,11,ROMERO2026,outro,identidade exata de título e código revisada,True
RUBIM EXCURSOES,RUBIMEXCURSOES2026,RUBIM EXCURSÕES,RUBIMEXCURSOES2026,26,Rubim Excursões,parceiro,variante 100% ou nome operacional consolidado ao mesmo canal pelo nome/código base,True
RUBIM EXCURSOES 100,RUBIM EXCURSOES 100,RUBIM_EXCURSÕES_100,RUBIM_EXCURSÕES_100,1,Rubim Excursões,parceiro,variante 100% ou nome operacional consolidado ao mesmo canal pelo nome/código base,True
SA12,SA12,SA12,SA12,1,SA12,outro,identidade exata de título e código revisada,True
SAVAZONI RUNNING TEAM,SAVAZONIFLORIPA2026,Savazoni Running Team,SavazoniFloripa2026,7,Savazoni Running Team,comunidade,identidade exata de título e código revisada,True
SCHROEDER12,SCHROEDER12,SCHROEDER12,SCHROEDER12,6,SCHROEDER12,outro,identidade exata de título e código revisada,True
SH RUNNING,SHRUNNING2026,SH Running,SHRunning2026,9,SH Running,comunidade,identidade exata de título e código revisada,True
SPORTS WEEK 2025,SPORTSWEEK TA 2025 72611,Sports Week 2025,SportsWeek_TA_2025_72611,949,Sports Week,evento_acao,ação de evento explicitamente identificada no título Sports Week 2025,True
STREET,STREET,Street,Street,3,Street,outro,identidade exata de título e código revisada,True
T2ASSESSORIA2026,T2ASSESSORIA2026,T2assessoria2026,T2assessoria2026,18,T2assessoria2026,assessoria,identidade exata de título e código revisada,True
TAVELLA ASSESSORIA JOINVILLE 12,TAVELLA,Tavella (Assessoria - Joinville - 12%),TAVELLA,1,Tavella,assessoria,identidade exata de título e código revisada,True
TEAM MATHEUS MIGUEL,TMM2026,Team Matheus Miguel,TMM2026,12,Team Matheus Miguel,comunidade,identidade exata de título e código revisada,True
TEAMSAMUKA2026,TEAMSAMUKA2026,TEAMSAMUKA2026,TEAMSAMUKA2026,1,TEAMSAMUKA2026,comunidade,identidade exata de título e código revisada,True
TEMPLE RUNNERS ASSESSORIA ESPORTIVA,TEMPLE,Temple Runners (Assessoria Esportiva),TEMPLE,9,Temple Runners,assessoria,identidade exata de título e código revisada,True
TENISCERTO INFLU X 10 CASHBACK,TENISCERTO,TENISCERTO (Influ x 10% cashback),TENISCERTO,107,TENISCERTO,influenciador,identidade exata de título e código revisada,True
TESTE,TESTE MICHELE,TESTE,TESTE_MICHELE,1,TESTE,outro,identidade exata de título e código revisada,True
THAIS CONCEICAO INFLUENCIADORA 10,FISIOQUECORRE,Thais Conceição (Influenciadora - 10%),FISIOQUECORRE,1,Thais Conceição,influenciador,identidade exata de título e código revisada,True
TIME2026,TIME2026,TIME2026,TIME2026,1,TIME2026,comunidade,identidade exata de título e código revisada,True
TREINO15,TREINO15,TREINO15,TREINO15,19,TREINO15,evento_acao,identidade exata de título e código revisada,True
TREINO20,TREINO20,TREINO20,TREINO20,14,TREINO20,evento_acao,identidade exata de título e código revisada,True
TRIMOD,TRIMOD,TRIMOD,TRIMOD,1,TRIMOD,outro,identidade exata de título e código revisada,True
TRIUS2026,TRIUS2026,TRIUS2026,TRIUS2026,18,TRIUS2026,outro,identidade exata de título e código revisada,True
TUBARAORUNNERS,TUBARAORUNNERS,TUBARAORUNNERS,TUBARAORUNNERS,9,TUBARAORUNNERS,comunidade,identidade exata de título e código revisada,True
UM ATLETA INFLUENCIADOR 5 DE CASHBACK,UMATLETA,Um Atleta (influenciador + 5% de cashback),UMATLETA,59,Um Atleta,influenciador,identidade exata de título e código revisada,True
VENCEDORES12,VENCEDORES12,vencedores12,vencedores12,3,vencedores12,outro,identidade exata de título e código revisada,True
VENTUSULI2026,VENTUSULI2026,VENTUSULI2026,VENTUSULI2026,4,VENTUSULI2026,outro,identidade exata de título e código revisada,True
VIAJANDO,VIAJANDO RG,Viajando,viajando.rg,1,Viajando,outro,identidade exata de título e código revisada,True
VIBRE ASSESSORIA,VIBREASSESSORIA,Vibre assessoria,VIBREASSESSORIA,35,Vibre Assessoria,assessoria,variante 100% ou nome operacional consolidado ao mesmo canal pelo nome/código base,True
VIBREASSESSORIA 100,VIBREASSESSORIA 100,VIBREASSESSORIA_100,VIBREASSESSORIA_100,1,Vibre Assessoria,assessoria,variante 100% ou nome operacional consolidado ao mesmo canal pelo nome/código base,True
VIDACORRIDA2026,VIDACORRIDA2026,vidacorrida2026,vidacorrida2026,5,vidacorrida2026,comunidade,identidade exata de título e código revisada,True
VIDALRUN,VIDALRUN,VIDALRUN,VIDALRUN,9,VIDALRUN,comunidade,identidade exata de título e código revisada,True
VILARINHO2026,VILARINHO2026,VILARINHO2026,VILARINHO2026,6,VILARINHO2026,outro,identidade exata de título e código revisada,True
VITORCUNHA10 10,VITORCUNHA10,VITORCUNHA10 (10%),VITORCUNHA10,9,VITORCUNHA10,outro,identidade exata de título e código revisada,True
VIVABEM12,VIVABEM12,VIVABEM12,VIVABEM12,12,VIVABEM12,outro,identidade exata de título e código revisada,True
VLOZ2026,VLOZ2026,VLOZ2026,VLOZ2026,6,VLOZ2026,outro,identidade exata de título e código revisada,True
VTFLORIPA,VTFLORIPA,VTFLORIPA,VTFLORIPA,7,VTFLORIPA,outro,identidade exata de título e código revisada,True
Z6CLUB,Z6CLUB,Z6CLUB,Z6CLUB,2,Z6CLUB,outro,identidade exata de título e código revisada,True
ZHRUNNERSCLUB,ZHRUNNERSCLUB,zhrunnersclub,zhrunnersclub,2,zhrunnersclub,comunidade,identidade exata de título e código revisada,True
